batch_name,Name,SampleIndex,SampleNumber,vial_capped,gc_well_number,hydrogen_evolution,oxygen_evolution,hydrogen_evolution_micromol,oxygen_evolution_micromol,sonication_time_min,illumination_time_min,gc_method,purge_time,cap_vials,P10-HS_to_dispense,CaCO3_to_dispense,P10_to_dispense,g-C3N4_to_dispense,FS-COF_to_dispense,domen_xb_1_to_dispense,pt/gcn_to_dispense,water_to_dispense,Water8_to_dispense,AscorbicAcid0-1M_to_dispense,TEOA-0-1VV_to_dispense,MethyleneBlue0-25g-L_to_dispense,AcidRed871-0g-L_to_dispense,RhodamineB_to_dispense,RoseBengal1-0g-L_to_dispense,AscorbicAcid1-0M_to_dispense,P10-HS_dispensed,CaCO3_dispensed,P10_dispensed,g-C3N4_dispensed,FS-COF_dispensed,domen_xb_1_dispensed,pt/gcn_dispensed,water_dispensed,Water8_dispensed,AscorbicAcid0-1M_dispensed,TEOA-0-1VV_dispensed,MethyleneBlue0-25g-L_dispensed,AcidRed871-0g-L_dispensed,RhodamineB_dispensed,RoseBengal1-0g-L_dispensed,AscorbicAcid1-0M_dispensed,submit_start,submit_finish,run_start,run_finish,PickUp_start,PickUp_finish,load_quantos_start,load_quantos_finish,unload_quantos_start,unload_quantos_finish,dispense_liquid_start,dispense_liquid_finish,load_sonicator_start,load_sonicator_finish,sonication_start,sonication_finish,unload_sonicator_start,unload_sonicator_finish,load_photocat_start,load_photocat_finish,photolysis_start,photolysis_finish,unload_photocat_start,unload_photocat_finish,load_gc_start,load_gc_finish,gc_analysis_start,gc_analysis_finish,unload_gc_start,unload_gc_finish,move_to_storage_start,move_to_storage_finish
exploratory-run-4,exploratory-run-4_4,3,4,1,4,353418,82476,2.4923003563554094,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.065,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_5,4,5,1,5,176598,108890,1.0318599579983858,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.4799998,0.0,0.0,0.0,0.0,1.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_6,5,6,1,6,211304,108246,1.2733024605542431,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,1.5100002,0.0,2.49,0.0,0.0,0.0,0.0,1.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_7,6,7,1,13,25752,152113,0.2390222581541408,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,4.925,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_8,7,8,1,14,66,4338977,0.0,23.82225049039,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,1.5299997,0.0,2.48,0.0,0.0,0.0,1.0200005,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_9,8,9,1,17,17492,139106,0.2076548754131528,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,5.005,0.0,0.0,0.0,0.0,0.0,0.0,1.5100002,0.0,2.5,0.0,0.0,0.9899998,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_10,9,10,1,18,22059,154197,0.22484347530261245,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,5.015,0.0,0.0,0.0,0.0,0.0,0.0,1.5099998,0.0,2.49,0.0,0.0,0.9800005,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_11,10,11,1,25,14655,122260,0.19716993657921125,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,4.965,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,2.5100002,0.0,1.0100002,0.0,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_12,11,12,1,26,11117,130092,0.18430100024183405,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,5.065,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.9899998,0.0,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_13,12,13,1,27,29,420894,0.0,1.46539462658,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.995,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_14,13,14,1,28,14,409889,0.0,1.40259932623,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_15,14,15,1,29,32,443496,0.0,1.5943632207199998,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899998,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_16,15,16,1,30,21,444664,0.0,1.6010279104799998,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,3.9999998,0.0,0.0,0.0,0.0,0.0,0.0,0.97000027,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-5,exploratory-run-5_1,0,1,1,37,1,458276,0.0,1.6786989353200001,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,3.9999998,0.0,0.0,0.0,0.0,0.0,0.9800005,0.0,0.0,,,28-03-2019 12:14:00,,28-03-2019 13:20:53,28-03-2019 13:21:30,28-03-2019 18:28:14,28-03-2019 18:33:15,28-03-2019 21:53:12,28-03-2019 22:00:11,28-03-2019 22:14:07,28-03-2019 23:10:50,28-03-2019 23:19:05,28-03-2019 23:28:22,28-03-2019 23:28:22,28-03-2019 23:54:54,28-03-2019 23:38:23,28-03-2019 23:54:58,28-03-2019 23:55:02,29-03-2019 00:03:39,29-03-2019 00:03:40,29-03-2019 01:03:40,29-03-2019 01:16:19,29-03-2019 01:24:19,29-03-2019 04:11:52,29-03-2019 04:13:16,29-03-2019 04:13:16,29-03-2019 13:07:20,,,29-03-2019 15:11:13,29-03-2019 15:11:50
exploratory-run-5,exploratory-run-5_2,1,2,1,38,7,458194,0.0,1.67823103758,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005,4.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,28-03-2019 12:14:00,,28-03-2019 13:20:53,28-03-2019 13:21:30,28-03-2019 18:28:14,28-03-2019 18:33:15,28-03-2019 21:53:12,28-03-2019 22:00:11,28-03-2019 22:14:07,28-03-2019 23:10:50,28-03-2019 23:19:05,28-03-2019 23:28:22,28-03-2019 23:28:22,28-03-2019 23:54:54,28-03-2019 23:38:23,28-03-2019 23:54:58,28-03-2019 23:55:02,29-03-2019 00:03:39,29-03-2019 00:03:40,29-03-2019 01:03:40,29-03-2019 01:16:19,29-03-2019 01:24:19,29-03-2019 04:11:52,29-03-2019 04:13:16,29-03-2019 04:13:16,29-03-2019 13:07:20,,,29-03-2019 15:11:13,29-03-2019 15:11:50
exploratory-run-5,exploratory-run-5_3,2,3,1,39,12,368296,0.0,1.1652667567200001,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045,3.9999998,0.0,0.0,0.0,0.0,0.9899998,0.0,0.0,0.0,,,28-03-2019 12:14:00,,28-03-2019 13:20:53,28-03-2019 13:21:30,28-03-2019 18:28:14,28-03-2019 18:33:15,28-03-2019 21:53:12,28-03-2019 22:00:11,28-03-2019 22:14:07,28-03-2019 23:10:50,28-03-2019 23:19:05,28-03-2019 23:28:22,28-03-2019 23:28:22,28-03-2019 23:54:54,28-03-2019 23:38:23,28-03-2019 23:54:58,28-03-2019 23:55:02,29-03-2019 00:03:39,29-03-2019 00:03:40,29-03-2019 01:03:40,29-03-2019 01:16:19,29-03-2019 01:24:19,29-03-2019 04:11:52,29-03-2019 04:13:16,29-03-2019 04:13:16,29-03-2019 13:07:20,,,29-03-2019 15:11:13,29-03-2019 15:11:50
exploratory-run-5,exploratory-run-5_4,3,4,1,40,7,373173,0.0,1.19309526011,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.945,3.9899998,0.0,0.0,0.0,0.0,0.9899998,0.0,0.0,0.0,,,28-03-2019 12:14:00,,28-03-2019 13:20:53,28-03-2019 13:21:30,28-03-2019 18:28:14,28-03-2019 18:33:15,28-03-2019 21:53:12,28-03-2019 22:00:11,28-03-2019 22:14:07,28-03-2019 23:10:50,28-03-2019 23:19:05,28-03-2019 23:28:22,28-03-2019 23:28:22,28-03-2019 23:54:54,28-03-2019 23:38:23,28-03-2019 23:54:58,28-03-2019 23:55:02,29-03-2019 00:03:39,29-03-2019 00:03:40,29-03-2019 01:03:40,29-03-2019 01:16:19,29-03-2019 01:24:19,29-03-2019 04:11:52,29-03-2019 04:13:16,29-03-2019 04:13:16,29-03-2019 13:07:20,,,29-03-2019 15:11:13,29-03-2019 15:11:50
exploratory-run-5,exploratory-run-5_5,4,5,1,41,9,437802,0.0,1.5618728581399999,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,4.0,0.0,0.0,0.0,0.96000004,0.0,0.0,0.0,0.0,,,28-03-2019 12:14:00,,28-03-2019 13:20:53,28-03-2019 13:21:30,28-03-2019 18:28:14,28-03-2019 18:33:15,28-03-2019 21:53:12,28-03-2019 22:00:11,28-03-2019 22:14:07,28-03-2019 23:10:50,28-03-2019 23:19:05,28-03-2019 23:28:22,28-03-2019 23:28:22,28-03-2019 23:54:54,28-03-2019 23:38:23,28-03-2019 23:54:58,28-03-2019 23:55:02,29-03-2019 00:03:39,29-03-2019 00:03:40,29-03-2019 01:03:40,29-03-2019 01:16:19,29-03-2019 01:24:19,29-03-2019 04:11:52,29-03-2019 04:13:16,29-03-2019 04:13:16,29-03-2019 13:07:20,,,29-03-2019 15:11:13,29-03-2019 15:11:50
exploratory-run-5,exploratory-run-5_6,5,6,1,42,5,439497,0.0,1.5715446467899998,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.995,4.0099998,0.0,0.0,0.0,0.9899998,0.0,0.0,0.0,0.0,,,28-03-2019 12:14:00,,28-03-2019 13:20:53,28-03-2019 13:21:30,28-03-2019 18:28:14,28-03-2019 18:33:15,28-03-2019 21:53:12,28-03-2019 22:00:11,28-03-2019 22:14:07,28-03-2019 23:10:50,28-03-2019 23:19:05,28-03-2019 23:28:22,28-03-2019 23:28:22,28-03-2019 23:54:54,28-03-2019 23:38:23,28-03-2019 23:54:58,28-03-2019 23:55:02,29-03-2019 00:03:39,29-03-2019 00:03:40,29-03-2019 01:03:40,29-03-2019 01:16:19,29-03-2019 01:24:19,29-03-2019 04:11:52,29-03-2019 04:13:16,29-03-2019 04:13:16,29-03-2019 13:07:20,,,29-03-2019 15:11:13,29-03-2019 15:11:50
exploratory-run-5,exploratory-run-5_7,6,7,1,49,94215,105633,0.5471592624781513,0.0,10,60,constant-HS rc,60,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935,2.5,0.0,0.0,2.5100002,0.0,0.0,0.0,0.0,0.0,,,28-03-2019 12:14:00,,28-03-2019 13:20:53,28-03-2019 13:21:30,28-03-2019 18:28:14,28-03-2019 18:33:15,28-03-2019 21:53:12,28-03-2019 22:00:11,28-03-2019 22:14:07,28-03-2019 23:10:50,28-03-2019 23:19:05,28-03-2019 23:28:22,28-03-2019 23:28:22,28-03-2019 23:54:54,28-03-2019 23:38:23,28-03-2019 23:54:58,28-03-2019 23:55:02,29-03-2019 00:03:39,29-03-2019 00:03:40,29-03-2019 01:03:40,29-03-2019 01:16:19,29-03-2019 01:24:19,29-03-2019 04:11:52,29-03-2019 04:13:16,29-03-2019 04:13:16,29-03-2019 13:07:20,,,29-03-2019 15:11:13,29-03-2019 15:11:50
