,AcidRed871_0gL,L-Cysteine-100gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
449,0.0,2.732291,0.0,0.0,1.2514558,4.97,0.0,0.0,0.0,0.2890003,18.179366486551896
450,0.0,2.732291,0.0,0.0,0.0,1.42,0.0,0.0,0.0,1.2357254,6.100626674884222
451,0.0,0.53358036,0.0,0.0,0.0,3.405,0.0,0.0,0.0,4.006142,11.98580363890101
452,0.0,0.49678096,0.0,0.0,0.23026758,3.645,0.0,0.0,0.0,4.016108999999999,12.574239027187545
453,0.0,0.49678009999999995,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,3.4936227053957123
454,0.0,0.48758113,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,3.2544375259883656
455,0.0,2.2447107,0.24015106,0.0,1.4717125,3.155,0.0,0.0,0.0,0.24913824,2.159668977937244
456,0.0,2.7322900000000003,0.0,0.0,1.2114102,4.745,0.0,0.0,0.0,0.50824225,16.215300342835334
457,0.0,1.9871212,0.0,0.50207055,0.48055990000000004,4.055,0.0,0.0,0.0,0.0,12.960692090298126
458,0.0,2.4655015,0.0,0.0,1.2214221,4.64,0.0,0.0,0.0,0.22920673,15.328358266893368
459,0.0,3.23827,0.0,0.0,1.0011663,2.425,0.0,0.0,0.0,0.0,11.5642476515886
460,0.0,2.2447097,0.0,0.26000059999999997,1.9722950000000001,4.925,0.0,0.0,0.0,0.0,17.00118135393186
461,0.0,2.2447107,0.0,0.0,2.2225864,3.94,0.0,0.0,0.0,0.0,17.573678192956468
462,0.0,3.72585,0.0,0.0,0.74086213,3.385,0.0,0.0,0.0,0.0,12.570650904904678
463,0.0,0.98436034,0.0,0.0,0.22025761,2.61,0.0,0.0,0.0,2.9996245,12.386137870788223
464,0.0,2.9990802000000003,0.0,0.0,1.2314329,3.76,0.0,0.0,0.0,0.0,15.600632806723125
465,0.0,1.5087391,0.0,0.0,2.733181,3.405,0.2256806,0.0,0.0,0.0,8.28963497311112
466,0.0,1.2051522,0.0,0.0,0.4905708,3.62,0.0,0.0,0.0,0.26906976,12.848436329452708
467,0.0,0.98436034,0.0,0.0,0.47054799999999997,3.38,0.0,0.0,0.0,2.9796932000000003,15.634195901103896
468,0.0,1.011959,0.0,0.0,0.0,3.18,0.0,0.0,0.0,2.9996235,12.364990578168847
469,0.0,0.48758024,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,3.658299171496066
470,0.0,0.47837952,0.0,0.0,0.0,5.055,0.0,0.0,0.0,0.0,3.2122783241635933
471,0.0,1.7663293999999998,0.0,0.0,2.2225873,4.425,0.0,0.0,0.0,0.0,15.305386667000286
472,0.0,1.4995401000000002,0.0,0.0,1.9722950000000001,2.98,0.23593907,0.0,0.0,0.0,12.321700768430777
473,0.0,2.7506897,0.0,0.0,1.2214221,4.615,0.0,0.0,0.0,0.46838015,16.904788752358307
474,0.0,2.2539105,0.0,0.0,1.2214211000000001,4.74,0.0,0.0,0.0,0.23917247,15.731501233079848
475,0.0,2.732291,0.0,0.50207055,1.2314339,4.055,0.0,0.0,0.0,0.0,13.887049931950461
476,0.0,0.24838960000000002,0.0,0.0,0.23026854,3.555,0.0,0.0,0.0,3.9762470000000003,7.165676826482367
477,0.0,1.7571294999999998,0.0,0.0,2.7431938999999996,3.765,0.0,0.0,0.0,0.0,18.138562206099518
478,0.0,3.7626487999999996,0.0,0.0,0.0,3.235,0.0,0.0,0.0,0.97662145,8.549475652363505
479,0.0,2.9990802000000003,0.0,0.0,0.48055990000000004,4.14,0.0,0.0,0.0,0.7573805,14.806852495547366
480,0.0,1.7387298,0.0,0.0,1.9823079,4.01,0.0,0.0,0.0,0.73744893,18.931400870014922
481,0.0,1.9871203999999998,0.0,0.25103486,1.4917371000000001,2.79,0.22568157,0.0,0.0,0.0,11.273007106807542
482,0.0,2.4839005000000003,0.0,0.0,1.2514566999999999,4.62,0.0,0.0,0.0,0.0,15.751742306978128
483,0.0,1.4995401000000002,0.0,0.0,0.0,4.17,0.0,0.0,0.0,2.9896588,12.96141618677814
484,0.0,0.48758113,0.0,0.0,0.48055893,4.08,0.0,0.0,0.0,2.9796932000000003,11.514911784448016
485,0.0,0.48758024,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,3.5606283009568074
486,0.0,0.49678009999999995,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,3.2967225491144085
487,0.0,1.7387308000000001,0.0,0.0,1.4717125,4.32,0.0,0.0,0.0,0.0,14.05856753478637
488,0.0,1.7203311000000001,0.0,0.0,1.4817243,4.57,0.0,0.0,0.0,0.0,15.384596056497676
489,0.0,1.9963202000000002,0.0,0.0,1.2314339,4.795,0.0,0.0,0.0,0.0,14.630752659028568
490,0.0,1.9871203999999998,0.0,0.0,2.2325993,4.405,0.0,0.0,0.0,0.0,16.58914119754305
491,0.0,1.0211588,0.0,0.24206910000000004,0.22025761,2.35,0.0,0.0,0.0,2.25221,10.957069510368287
492,0.0,2.7322900000000003,0.0,0.0,1.7220057,4.325,0.0,0.0,0.0,0.0,15.073250437817313
493,0.0,2.9898803,0.0,0.0,1.2214221,4.985,0.0,0.0,0.0,0.24913824,16.42470004698713
494,0.0,2.4655015,0.0,0.0,1.7320166000000001,4.64,0.25645602,0.0,0.0,0.0,12.93099940687465
495,0.2507447,1.4995401000000002,0.0,0.0,1.4817243,3.56,0.0,0.0,0.0,0.47834495,6.8339778282080434
496,0.0,1.9963202000000002,0.0,0.0,1.4717133999999998,2.745,0.0,0.0,0.0,1.0065178,16.922808840700956
497,0.0,1.5087391,0.0,0.0,0.47054896,3.135,0.0,0.0,0.0,2.2422442000000005,14.181579233160464
498,0.0,1.9871203999999998,0.0,0.26896632,1.7220038,2.76,0.0,0.0,0.0,0.0,14.35305587510778
499,0.26077473,1.00276,0.0,0.26896632,0.50058365,2.995,0.0,0.0,0.0,0.99655294,4.952964214780679
500,0.0,0.5519774000000001,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,3.4476731839554
501,0.0,0.48757938,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,3.026085519605552
502,0.0,1.2419498,0.0,0.0,0.5005827,3.315,0.0,0.0,0.0,2.2422442000000005,12.64112220213571
503,0.0,0.7543704000000001,0.0,0.0,0.48055990000000004,3.485,0.0,0.0,0.0,3.2587276000000003,13.314600124781721
504,0.0,2.7506897,0.0,0.0,1.4917371000000001,2.795,0.0,0.0,0.0,0.25910398,13.40268587733426
505,0.0,0.7451706,0.0,0.0,0.4905708,3.985,0.0,0.0,0.0,1.7340028000000003,13.422904677279003
506,0.0,2.732291,0.0,0.0,0.7208393,2.76,0.0,0.0,0.0,0.99655294,14.1010604376874
507,0.0,2.732291,0.0,0.0,1.7620504000000001,3.185,0.0,0.0,0.0,0.0,14.94787946201612
508,0.0,2.0055191999999997,0.0,0.0,2.4828897,3.97,0.0,0.0,0.0,0.0,18.09578470962067
509,0.0,2.4931002,0.0,0.0,2.2325993,2.985,0.0,0.0,0.0,0.0,16.540738588872895
510,0.0,2.2539105,0.0,0.0,1.2414448,4.59,0.0,0.0,0.0,0.50824225,17.443807118434698
511,0.0,3.4958602999999995,0.0,0.0,1.2514566999999999,3.715,0.0,0.0,0.0,0.0,15.976168394862373
512,0.0,3.23827,0.0,0.0,1.221423,4.68,0.0,0.0,0.0,0.0,16.3748607777419
513,0.0,2.732291,0.0,0.0,1.9923198,5.015,0.0,0.0,0.0,0.0,18.04060018632692
514,0.0,2.0239189,0.0,0.0,2.2325983,4.275,0.0,0.0,0.0,0.0,18.88744209428396
515,0.0,3.72585,0.0,0.0,1.0011654,3.145,0.0,0.0,0.0,0.0,15.193086333306711
516,0.0,0.48758024,0.0,0.0,0.0,4.925,0.0,0.0,0.0,0.0,3.3547566065694605
517,0.0,0.48758024,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,3.10847222057342
518,0.0,1.7387298,0.0,0.0,1.5017481000000001,4.215,0.0,0.0,0.0,0.49827647,15.322137095822955
519,0.0,1.9963202000000002,0.0,0.0,1.4817243,4.375,0.0,0.0,0.0,0.5082413,15.647293973852225
520,0.0,2.2355107999999997,0.0,0.0,1.2414458000000002,4.625,0.0,0.0,0.0,0.7573805,15.912191658004383
521,0.0,1.9779205000000002,0.0,0.0,1.221423,4.545,0.0,0.0,0.0,0.7474147,15.728483083224818
522,0.0,2.0055191999999997,0.0,0.0,2.2325983,3.94,0.0,0.0,0.0,0.0,16.116254809188913
523,0.0,0.7451696999999999,0.0,0.0,0.50058365,3.825,0.0,0.0,0.0,3.2587276000000003,13.589059817889805
524,0.0,2.014719,0.0,0.0,1.2214221,4.61,0.0,0.0,0.0,0.48831072,17.655112223663473
525,0.0,1.4995401000000002,0.0,0.0,1.2414439,2.84,0.25645602,0.0,0.0,0.49827647,9.972576594436047
526,0.0,2.2539096,0.0,0.0,1.7420275,3.735,0.0,0.0,0.0,0.0,16.621233446774667
527,0.0,1.9871203999999998,0.0,0.24206910000000004,1.4717125,3.755,0.0,0.0,0.0,0.99655294,18.00113791070837
528,0.0,0.98436123,0.0,0.0,0.23026758,2.885,0.0,0.0,0.0,3.2487627999999997,13.604854354511822
529,0.0,1.7479306000000001,0.0,0.0,1.4717133999999998,4.89,0.0,0.0,0.0,0.48831072,17.8410441368772
530,0.0,1.4811404,0.0,0.0,0.46053612,3.335,0.0,0.0,0.0,2.25221,14.919216626330162
531,0.0,1.50874,0.0,0.0,0.48055893,3.185,0.0,0.0,0.0,2.0030715,15.633521882404654
532,0.0,0.4783804,0.0,0.0,0.0,4.895,0.0,0.0,0.0,0.0,3.2543590875605
533,0.0,0.48758113,0.0,0.0,0.0,4.875,0.0,0.0,0.0,0.0,3.086569666435953
534,0.0,2.9990811,0.0,0.0,0.24027947,3.1,0.0,0.0,0.0,0.7573805,10.3870221163748
535,0.0,3.9926405,0.0,0.0,0.52060646,4.41,0.0,0.0,0.0,0.0,12.205548042459162
536,0.0,1.7571294999999998,0.0,0.0,2.2325983,4.34,0.0,0.0,0.0,0.24913824,17.817101439150427
537,0.0,3.4958602999999995,0.0,0.0,0.9711296999999999,3.55,0.0,0.0,0.0,0.0,12.737510890675347
538,0.0,0.75436956,0.0,0.0,0.4905708,3.73,0.0,0.0,0.0,3.2587276000000003,13.228374772028712
539,0.0,1.9779205000000002,0.0,0.0,2.2125764,4.585,0.0,0.0,0.0,0.0,17.218457012412447
540,0.0,1.9963202000000002,0.0,0.0,1.4817252,4.175,0.0,0.0,0.0,0.4783459,17.64790358141311
541,0.0,1.9871203999999998,0.0,0.0,1.9923189,3.53,0.0,0.0,0.0,0.25910398,16.490626378937574
542,0.0,3.7442498,0.0,0.0,0.0,4.04,0.0,0.0,0.0,1.0164834999999999,9.144116490431644
543,0.0,1.9963202000000002,0.0,0.0,2.2426112000000002,3.55,0.25645602,0.0,0.0,0.0,8.386707631085429
544,0.0,3.4866605,0.0,0.0,1.2314329,3.4,0.0,0.0,0.0,0.0,10.421027334946848
545,0.0,2.2355107999999997,0.0,0.0,1.982307,3.985,0.0,0.0,0.0,0.0,12.220868731174415
546,0.0,1.7479296999999998,0.0,0.0,1.9923189,4.14,0.0,0.0,0.0,0.23917247,13.897109076617625
547,0.0,2.5023,0.0,0.0,1.7220048,3.8,0.0,0.0,0.0,0.24913824,14.002479995166874
548,0.0,0.5059808,0.0,0.0,0.0,4.975,0.0,0.0,0.0,0.0,2.650514145128
549,0.0,0.5243787,0.0,0.0,0.0,5.115,0.0,0.0,0.0,0.0,2.4759341891137816
550,0.0,1.9779205000000002,0.0,0.0,1.2314329,4.65,0.0,0.0,0.0,0.51820797,13.754529584442189
551,0.0,1.9871203999999998,0.0,0.0,1.2514566999999999,4.795,0.0,0.0,0.0,0.7474147,14.339697914194527
552,0.0,2.2355099,0.0,0.0,1.221423,4.785,0.0,0.0,0.0,0.7474147,14.720529951663881
553,0.0,1.7571294999999998,0.0,0.0,1.7620513,4.35,0.0,0.0,0.0,0.50824225,15.134898206153538
554,0.0,2.00552,0.0,0.0,2.2125745,4.165,0.0,0.0,0.0,0.0,15.604576724965286
555,0.0,1.9779214,0.0,0.0,2.2426093,3.975,0.0,0.0,0.0,0.0,15.30028947324842
556,0.0,2.0055191999999997,0.0,0.0,2.2426112000000002,3.985,0.0,0.0,0.0,0.23917247,17.234469245670915
557,0.0,3.4866605,0.0,0.0,0.99115443,3.79,0.0,0.0,0.0,0.0,13.083766656066535
558,0.0,2.5022993,0.0,0.0,0.7408630999999999,3.795,0.0,0.0,0.0,1.2456912,14.274726277519257
559,0.0,2.4747014,0.0,0.0,1.7320156000000002,3.625,0.0,0.0,0.0,0.0,15.303957462558776
560,0.0,2.7230911,0.0,0.0,1.2314329,3.595,0.0,0.0,0.0,0.23917247,15.57916634315024
561,0.0,1.9779205000000002,0.0,0.0,2.723169,3.37,0.0,0.0,0.0,0.0,15.284764881039898
562,0.0,1.4903402000000001,0.0,0.0,0.49057177,3.23,0.0,0.0,0.0,1.9931058999999998,13.814200425317324
563,0.0,0.98436034,0.0,0.0,0.47054799999999997,3.575,0.0,0.0,0.0,2.9896588,14.121243297642248
564,0.0,0.49677920000000003,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,3.31459308791088
565,0.0,0.49678096,0.0,0.0,0.0,4.945,0.0,0.0,0.0,0.0,3.0389591658776007
566,0.0,1.9963202000000002,0.0,0.0,1.2714795,4.785,0.0,0.0,0.0,0.49827647,14.54417332912595
567,0.0,1.9779214,0.0,0.0,2.4929025,3.99,0.0,0.0,0.0,0.0,15.982324825023264
568,0.0,2.217111,0.0,0.0,1.2414448,4.79,0.0,0.0,0.0,0.73744893,16.4799754923804
569,0.0,1.9687215,0.0,0.0,2.4628658,3.97,0.0,0.0,0.0,0.23917247,17.01950327266075
570,0.0,2.2447107,0.0,0.0,1.4817252,4.57,0.0,0.0,0.0,0.7573805,17.22408823539753
571,0.0,0.9659606,0.0,0.0,0.48055990000000004,2.195,0.0,0.0,0.0,1.2456912,11.450234908106962
572,0.0,2.4655015,0.0,0.0,1.9823079,3.405,0.0,0.0,0.0,0.0,16.385231618329588
573,0.0,2.2355107999999997,0.0,0.0,1.4817243,4.835,0.0,0.0,0.0,0.73744893,18.34559116113384
574,0.0,2.5114992000000003,0.0,0.0,0.0,4.395,0.0,0.0,0.0,1.9931058999999998,11.226883981796544
575,0.0,1.7479296999999998,0.0,0.26896632,0.25029229999999997,3.56,0.0,0.0,0.0,1.2656227,14.249583212483225
576,0.0,1.7387298,0.0,0.0,0.9911535,4.59,0.0,0.0,0.0,1.0065187,17.62850884007025
577,0.0,3.2474706,0.0,0.0,0.9911525,3.585,0.24619755,0.0,0.0,0.22920766,11.863138584314134
578,0.0,1.517939,0.0,0.0,2.9934852000000003,3.6,0.0,0.0,0.0,0.0,8.345345214519691
579,0.0,3.4682617,0.0,0.0,0.7308503000000001,4.205,0.0,0.0,0.0,0.50824225,16.785271705936314
580,0.0,0.50597996,0.0,0.0,0.0,5.035,0.0,0.0,0.0,0.0,3.5679768631387807
581,0.0,0.49678009999999995,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,3.252151974471848
582,0.0,2.014719,0.0,0.0,1.5217708,4.655,0.0,0.0,0.0,0.51820797,15.88721400787353
583,0.0,2.2355099,0.0,0.0,1.2414458000000002,4.595,0.0,0.0,0.0,0.7573805,16.277150610573848
584,0.0,2.2355107999999997,0.0,0.0,1.2414458000000002,4.77,0.0,0.0,0.0,0.7374499,17.411166335521425
585,0.0,1.9871203999999998,0.0,0.0,1.2514566999999999,4.56,0.0,0.0,0.0,0.7474147,16.894006274554883
586,0.0,2.2355107999999997,0.0,0.0,1.4917361999999998,4.785,0.0,0.0,0.0,0.72748417,17.534852777367302
587,0.21062559,1.9963193,0.0,0.2510357,0.97113067,2.825,0.0,0.0,0.0,0.23917247,4.43287034804353
588,0.0,3.5050592000000003,0.0,0.0,1.2214211000000001,4.425,0.0,0.0,0.0,0.0,16.054195899784652
589,0.0,3.9926394999999997,0.0,0.0,0.46053612,4.4,0.0,0.0,0.0,0.0,12.674151998522149
590,0.0,1.9779205000000002,0.0,0.25103486,2.2325993,3.795,0.0,0.0,0.0,0.0,14.806594724858464
591,0.0,1.4903402000000001,0.0,0.0,0.5005827,3.24,0.0,0.0,0.0,1.9931058999999998,14.271274423051711
592,0.0,2.74149,0.0,0.0,0.26030323,2.19,0.0,0.0,0.0,1.5047952,11.280341356558704
593,0.0,1.9963202000000002,0.0,0.0,2.2726450000000002,4.38,0.0,0.0,0.0,0.25910398,17.944086417950135
594,0.0,2.9806814,0.0,0.0,0.9911535,3.98,0.24619755,0.0,0.0,0.0,11.23626884937948
595,0.0,2.2447097,0.0,0.0,1.9823079,4.26,0.0,0.0,0.0,0.22920766,18.653850542756647
596,0.0,0.49678009999999995,0.0,0.0,0.0,5.02,0.0,0.0,0.0,0.0,3.5391624318971417
597,0.0,0.49678009999999995,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,3.283656437702612
598,0.0,2.2539096,0.0,0.0,1.2614686000000002,4.825,0.0,0.0,0.0,0.7573805,15.136651245959394
599,0.0,1.9779205000000002,0.0,0.0,1.2114102,4.605,0.0,0.0,0.0,0.47834495,14.808516341542818
600,0.0,3.2566697999999996,0.0,0.0,0.9911535,2.845,0.0,0.0,0.0,0.24913824,12.522368561888001
601,0.0,3.4866605,0.0,0.0,0.75087404,3.785,0.0,0.0,0.0,0.25910398,13.744837782081001
602,0.0,0.48758113,0.0,0.0,0.72083837,4.03,0.0,0.0,0.0,2.9996245,9.742254276180821
603,0.0,3.4682617,0.0,0.0,0.9911535,4.84,0.0,0.0,0.0,0.0,16.038394952856535
604,0.0,3.4958602999999995,0.0,0.26896548,0.47054705,3.24,0.0,0.0,0.0,0.0,13.507446020060645
605,0.0,2.2539096,0.0,0.0,1.9823079,3.215,0.0,0.0,0.0,0.0,16.320891344841538
606,0.0,0.98436123,0.0,0.25103486,0.22025666,4.735,0.0,0.0,0.0,1.9931058999999998,15.105750877575245
607,0.0,1.7295308999999996,0.0,0.0,0.0,3.05,0.0,0.0,0.0,1.255657,9.778203849241654
608,0.0,1.7479296999999998,0.0,0.0,2.2325983,3.945,0.0,0.0,0.0,0.24913824,19.752366957074585
609,0.0,2.9990792,0.0,0.5110363,0.48055990000000004,3.545,0.0,0.0,0.0,0.25910303,13.9173290682446
610,0.0,0.24838960000000002,0.0,0.0,0.49057177,3.745,0.0,0.0,0.0,3.7470392999999995,4.006910854537692
611,0.0,0.4783804,0.0,0.0,0.0,2.69,0.0,0.0,0.0,3.7470392999999995,12.12016932741375
612,0.0,0.46918055,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,3.523086218448704
613,0.0,0.48758113,0.0,0.0,0.0,4.905,0.0,0.0,0.0,0.0,3.528930192158488
614,0.0,1.9871203999999998,0.0,0.0,0.0,3.545,0.0,0.0,0.0,2.4913824,10.87086745751096
615,0.0,2.2447097,0.0,0.0,1.5017481000000001,4.58,0.0,0.0,0.0,0.75737953,17.836187517181198
616,0.0,2.74149,0.0,0.0,1.9722959999999998,4.95,0.0,0.0,0.0,0.0,17.593119607459798
617,0.0,1.4995401000000002,0.0,0.0,0.4905708,3.15,0.0,0.0,0.0,1.7539334,14.274335046620926
618,0.0,3.23827,0.0,0.0,1.4817252,2.38,0.0,0.0,0.0,0.0,12.706355164996905
619,0.0,1.4811404,0.0,0.0,0.4905708,4.175,0.0,0.0,0.0,1.2357254,15.47064038597748
620,0.0,2.2355107999999997,0.0,0.0,1.9823079,4.61,0.0,0.0,0.0,0.23917343,19.918877187380488
621,0.0,1.7295308999999996,0.0,0.0,0.47054799999999997,3.225,0.0,0.0,0.0,1.7340019,4.318448934682141
622,0.0,2.2539105,0.0,0.0,1.2114102,4.785,0.0,0.0,0.0,0.73744893,19.334736999455657
623,0.0,0.24839048,0.0,0.0,0.5206055,3.57,0.0,0.0,0.0,3.4879352999999997,3.7909280272522254
624,0.0,2.226311,0.0,0.0,1.9722959999999998,3.825,0.0,0.0,0.0,0.0,18.655453143615826
625,0.0,2.7230911,0.0,0.0,0.9911535,2.61,0.24619853,0.0,0.0,0.0,9.748412983568642
626,0.0,1.7387298,0.0,0.0,2.733182,3.985,0.0,0.0,0.0,0.0,19.154509655133136
627,0.0,0.49678009999999995,0.0,0.26000059999999997,0.0,3.84,0.0,0.0,0.0,3.7470392999999995,14.23813462308754
628,0.0,0.49678009999999995,0.0,0.0,0.0,5.06,0.0,0.0,0.0,0.0,3.69769945541996
629,0.0,0.47838128,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.4120574580870513
630,0.0,1.50874,0.0,0.0,0.52060646,3.26,0.0,0.0,0.0,1.9731743000000002,14.516522510427105
631,0.0,2.2447097,0.0,0.0,1.2714803999999997,4.56,0.0,0.0,0.0,0.7374499,18.174594137310127
632,0.0,1.9871203999999998,0.0,0.0,1.5017481000000001,4.525,0.0,0.0,0.0,0.49827647,18.85626263274151
633,0.0,2.2355107999999997,0.0,0.0,1.5017481000000001,4.725,0.0,0.0,0.0,0.7374499,18.474058831725124
634,0.0,2.9898803,0.0,0.0,0.73085123,2.62,0.0,0.0,0.0,0.7474147,14.136195124625402
635,0.0,0.7451706,0.0,0.0,0.22025569,4.68,0.0,0.0,0.0,3.5078660000000004,14.578872254415893
636,0.0,0.7267709,0.0,0.0,0.23026758,4.785,0.0,0.0,0.0,3.4879352999999997,15.461733195870297
637,0.0,1.9871203999999998,0.0,0.0,2.4628667999999996,4.005,0.0,0.0,0.0,0.0,19.277656834338263
638,0.0,3.2382708,0.0,0.0,0.9811426,5.01,0.0,0.0,0.0,0.0,16.932799065636605
639,0.0,0.7451696999999999,0.0,0.0,0.23026854,4.415,0.0,0.0,0.0,3.2387972,15.611648154143644
640,0.0,2.226311,0.0,0.25103486,1.2114102,4.99,0.0,0.0,0.0,0.7474147,19.796986935542048
641,0.0,3.23827,0.0,0.0,1.2314339,2.83,0.0,0.0,0.0,0.0,15.175314681437927
642,0.0,1.9871203999999998,0.0,0.0,2.4828897,3.785,0.0,0.0,0.0,0.0,19.874365136102988
643,0.0,0.73597074,0.0,0.0,0.0,4.78,0.0,0.0,0.0,3.4879352999999997,14.15837393141924
644,0.0,0.49678009999999995,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,3.651892149272237
645,0.0,0.47838128,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,3.436831964979401
646,0.0,3.2382708,0.0,0.0,0.78090966,2.795,0.0,0.0,0.0,0.26906976,12.073066862976749
647,0.0,1.7387308000000001,0.0,0.0,0.0,2.19,0.0,0.0,0.0,2.7504863999999998,10.155536035942404
648,0.0,2.2355099,0.0,0.0,2.262634,2.28,0.0,0.0,0.0,0.0,12.814157528816304
649,0.0,3.7350519,0.0,0.25103486,0.0,3.37,0.0,0.0,0.0,0.23917343,7.4006774186544
650,0.0,1.2419498,0.0,0.0,0.0,4.37,0.0,0.0,0.0,3.2587276000000003,13.008547263845276
651,0.0,1.9963202000000002,0.0,0.0,2.743193,4.155,0.0,0.0,0.0,0.0,18.64111097968653
652,0.0,3.7166512000000003,0.0,0.25103486,0.21024476,4.15,0.0,0.0,0.0,0.0,13.043169582436875
653,0.0,3.2566697999999996,0.0,0.25103486,0.24027947,4.325,0.0,0.0,0.0,0.7175184,14.393374605291124
654,0.0,1.7663293999999998,0.0,0.0,1.2314329,4.28,0.0,0.0,0.0,0.97662145,19.183215227694077
655,0.0,2.0239189,0.0,0.0,1.4817252,4.865,0.0,0.0,0.0,0.7474147,20.45043779740676
656,0.0,0.4783804,0.0,0.0,0.0,3.76,0.0,0.0,0.0,3.7370737000000003,11.926004375360492
657,0.0,0.7267709,0.0,0.0,0.0,4.805,0.0,0.0,0.0,3.5078660000000004,13.506729415759759
658,0.0,2.00552,0.0,0.0,1.4917361999999998,4.57,0.0,0.0,0.0,0.7274832,21.050679838760644
659,0.0,0.48758113,0.0,0.0,0.0,4.965,0.0,0.0,0.0,0.0,4.117240260820851
660,0.0,0.48758024,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,3.3002862134641515
661,0.0,1.9871203999999998,0.0,0.0,1.4817252,4.735,0.0,0.0,0.0,0.50824225,16.42692015444588
662,0.0,2.2447097,0.0,0.0,1.2314339,4.615,0.0,0.0,0.0,0.7474147,17.91129410470327
663,0.0,1.4903402000000001,0.0,0.0,0.54062927,3.18,0.0,0.0,0.0,1.9831401000000002,14.448655230413618
664,0.0,0.7451706,0.0,0.0,0.24027947,4.555,0.0,0.0,0.0,3.4979,13.433846060050357
665,0.0,1.2511497,0.0,0.0,1.9722959999999998,4.325,0.0,0.0,0.0,1.255657,11.192505845583025
666,0.0,1.7387298,0.0,0.0,2.4929025,4.76,0.0,0.0,0.0,0.24913824,19.28022043986013
667,0.0,2.4931002,0.0,0.0,1.2214221,3.56,0.0,0.0,0.0,0.23917247,17.10725727413974
668,0.0,0.73597074,0.0,0.0,0.22025569,4.345,0.0,0.0,0.0,3.2487627999999997,14.100923188159204
669,0.0,2.4931002,0.0,0.0,2.2526221,4.405,0.0,0.0,0.0,0.0,20.715444787248387
670,0.0,2.9898803,0.0,0.0,1.2314339,5.075,0.0,0.0,0.0,0.0,18.23564395120186
671,0.0,2.2447107,0.0,0.0,2.2225873,2.79,0.0,0.0,0.0,0.0,17.85042517661046
672,0.0,0.50597996,0.0,0.0,0.0,4.215,0.0,0.0,0.0,3.9961773999999997,11.905353551695573
673,0.0,0.7451696999999999,0.0,0.0,0.24028042,4.495,0.0,0.0,0.0,3.5078660000000004,15.220653906756462
674,0.0,1.7479296999999998,0.0,0.0,2.2025634999999997,2.94,0.0,0.0,0.0,0.49827647,19.009869312692864
675,0.0,0.49678009999999995,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,3.5152006950525863
676,0.0,0.5151789000000001,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,3.2273402845619907
